grn_line_id,grn_id,po_line_id,item_id,qty_received,quality_status
852,193,864,170,180,Good Condition
853,193,865,574,116,Good Condition
854,193,866,568,244,Good Condition
855,194,867,418,255,Good Condition
856,194,868,141,41,Good Condition
857,194,869,489,328,Good Condition
858,194,870,70,88,Good Condition
859,194,871,582,207,Good Condition
860,194,872,146,112,Good Condition
861,195,873,35,297,Service Accepted
862,195,874,36,305,Service Accepted
863,195,875,95,72,Service Accepted
864,196,876,442,369,Good Condition
865,196,877,285,237,Good Condition
866,196,878,577,381,Good Condition
867,196,879,582,394,Good Condition
868,196,880,175,54,Good Condition
869,196,881,205,444,Good Condition
870,197,882,147,473,Good Condition
871,197,883,25,263,Good Condition
872,197,884,497,340,Good Condition
873,197,885,115,49,Good Condition
874,197,886,556,124,Good Condition
875,198,887,232,156,Good Condition
876,198,888,285,163,Good Condition
877,198,889,515,297,Good Condition
878,199,890,54,278,Good Condition
879,199,891,217,94,Good Condition
880,199,892,160,245,Good Condition
881,200,893,480,335,Good Condition
882,200,894,558,199,Good Condition
883,200,895,393,238,Rejected - Quality Failure
884,200,896,202,150,Rejected - Quality Failure
885,200,897,391,336,Rejected - Quality Failure
886,201,898,366,121,Good Condition
887,201,899,215,155,Good Condition
888,201,900,23,176,Good Condition
889,201,901,393,415,Good Condition
890,201,902,306,424,Good Condition
891,201,903,102,69,Good Condition
892,201,904,392,259,Good Condition
893,201,905,316,232,Good Condition
894,202,906,199,307,Service Accepted
895,202,907,220,25,Service Accepted
896,202,908,498,135,Service Accepted
897,202,909,289,58,Service Accepted
898,202,910,467,360,Service Accepted
899,202,911,276,497,Service Accepted
900,203,912,168,250,Good Condition
901,203,913,120,281,Good Condition
902,203,914,470,326,Good Condition
903,203,915,274,132,Service Accepted
904,203,916,245,77,Good Condition
905,203,917,429,65,Good Condition
906,203,918,387,136,Service Accepted
907,204,919,21,22,Good Condition
908,204,920,565,353,Good Condition
909,204,921,160,402,Good Condition
910,205,922,190,483,Service Accepted
911,205,923,531,425,Service Accepted
912,205,924,545,219,Service Accepted
913,205,925,36,73,Service Accepted
914,205,926,487,330,Service Accepted
915,205,927,555,123,Service Accepted
916,205,928,453,361,Service Accepted
917,205,929,414,335,Service Accepted
918,206,930,300,309,Good Condition
919,206,931,242,350,Good Condition
920,206,932,534,245,Good Condition
921,206,933,543,433,Good Condition
922,206,934,236,196,Good Condition
923,207,935,562,275,Good Condition
924,207,936,446,227,Good Condition
925,207,937,273,401,Good Condition
926,207,938,227,149,Good Condition
927,207,939,377,295,Good Condition
928,208,940,59,188,Good Condition
929,208,941,196,477,Good Condition
930,208,942,391,69,Good Condition
931,208,943,287,164,Good Condition
932,208,944,232,174,Packaging Damaged
933,208,945,205,96,Wrong Item Sent
934,209,946,471,327,Good Condition
935,209,947,442,395,Good Condition
936,209,948,194,48,Good Condition
937,209,949,441,88,Good Condition
938,209,950,285,403,Good Condition
939,209,951,582,21,Good Condition
940,209,952,28,260,Good Condition
941,209,953,570,120,Good Condition
942,209,954,577,485,Good Condition
943,210,955,179,352,Good Condition
944,210,956,287,279,Good Condition
945,210,957,165,224,Good Condition
946,210,958,560,442,Good Condition
947,210,959,170,457,Good Condition
948,211,960,590,180,Good Condition
949,211,961,173,213,Service Accepted
950,211,962,437,248,Service Accepted
951,211,963,132,373,Service Accepted
952,212,964,62,97,Good Condition
953,212,965,300,142,Good Condition
954,212,966,111,281,Good Condition
955,212,967,205,479,Good Condition
956,213,968,172,201,Good Condition
957,213,969,4,413,Good Condition
958,213,970,238,368,Good Condition
959,213,971,92,340,Good Condition
960,213,972,476,200,Good Condition
961,213,973,422,279,Good Condition
962,214,974,535,492,Good Condition
963,214,975,159,109,Rejected - Quality Failure
964,214,976,179,155,Good Condition
965,214,977,237,420,Good Condition
966,215,978,422,40,Good Condition
967,215,979,127,69,Good Condition
968,215,980,287,182,Good Condition
969,215,981,568,225,Good Condition
970,216,982,391,430,Good Condition
971,216,983,202,185,Good Condition
972,216,984,462,181,Rejected - Quality Failure
973,216,985,480,417,Rejected - Quality Failure
974,216,986,393,324,Rejected - Quality Failure
975,216,987,262,498,Good Condition
976,217,988,304,315,Good Condition
977,217,989,553,129,Good Condition
978,217,990,565,302,Good Condition
979,217,991,206,190,Good Condition
980,217,992,345,438,Good Condition
981,217,993,357,57,Good Condition
982,218,994,176,500,Good Condition
983,218,995,111,173,Good Condition
984,218,996,446,15,Good Condition
985,218,997,48,113,Good Condition
986,219,998,497,258,Good Condition
987,219,999,556,120,Good Condition
988,220,1000,43,458,Good Condition
989,220,1001,119,407,Good Condition
990,220,1002,426,260,Good Condition
991,220,1003,460,351,Good Condition
992,221,1004,80,176,Good Condition
993,221,1005,494,94,Good Condition
994,221,1006,419,99,Good Condition
995,221,1007,70,172,Good Condition
996,221,1008,566,379,Good Condition
997,222,1009,510,29,Good Condition
998,222,1010,79,171,Good Condition
999,222,1011,203,183,Good Condition
1000,222,1012,309,84,Good Condition
1001,222,1013,494,226,Good Condition
1002,222,1014,227,420,Good Condition
1003,222,1015,84,29,Dead on Arrival (DOA)
1004,223,1016,110,441,Good Condition
1005,223,1017,416,411,Good Condition
1006,223,1018,249,64,Good Condition
1007,223,1019,565,96,Good Condition
1008,223,1020,154,296,Good Condition
1009,223,1021,167,10,Good Condition
1010,223,1022,251,346,Good Condition
1011,223,1023,542,283,Good Condition
1012,223,1024,474,383,Wrong Item Sent
1013,224,1025,359,110,Good Condition
1014,224,1026,79,412,Good Condition
1015,224,1027,12,245,Good Condition
1016,224,1028,203,175,Good Condition
1017,224,1029,70,194,Good Condition
1018,224,1030,368,353,Good Condition
1019,225,1031,23,207,Good Condition
1020,225,1032,426,61,Good Condition
1021,225,1033,109,370,Good Condition
1022,225,1034,395,140,Good Condition
1023,225,1035,567,67,Good Condition
1024,226,1036,134,157,Good Condition
1025,226,1037,301,197,Good Condition
1026,226,1038,375,360,Good Condition
1027,226,1039,486,231,Good Condition
1028,226,1040,317,194,Good Condition
1029,226,1041,318,230,Good Condition
1030,227,1042,120,101,Good Condition
1031,227,1043,320,261,Good Condition
1032,227,1044,387,500,Service Accepted
1033,228,1045,450,240,Good Condition
1034,228,1046,493,124,Good Condition
1035,228,1047,240,412,Good Condition
1036,228,1048,175,105,Dead on Arrival (DOA)
1037,229,1049,54,435,Good Condition
1038,229,1050,62,197,Good Condition
1039,229,1051,567,118,Good Condition
1040,229,1052,285,355,Good Condition
1041,230,1053,123,204,Good Condition
1042,230,1054,388,222,Good Condition
1043,231,1055,474,213,Good Condition
1044,231,1056,513,287,Good Condition
1045,231,1057,238,387,Good Condition
1046,232,1058,490,99,Good Condition
1047,233,1059,55,117,Service Disputed
1048,233,1060,85,375,Service Accepted
1049,233,1061,231,455,Service Accepted
1050,234,1062,480,171,Good Condition
1051,234,1063,206,282,Rejected - Quality Failure
1052,234,1064,159,145,Good Condition
1053,234,1065,360,238,Good Condition
1054,235,1066,42,249,Good Condition
1055,235,1067,570,110,Good Condition
1056,235,1068,303,450,Good Condition
1057,235,1069,77,219,Good Condition
1058,235,1070,488,192,Screen Damaged
1059,235,1071,360,38,Good Condition
1060,236,1072,275,465,Good Condition
1061,236,1073,535,411,Good Condition
1062,236,1074,12,319,Good Condition
1063,236,1075,243,96,Packaging Damaged
1064,236,1076,206,304,Good Condition
1065,236,1077,113,129,Good Condition
1066,237,1078,177,90,Service Accepted
1067,237,1079,501,320,Service Accepted
1068,237,1080,289,58,Service Accepted
1069,237,1081,220,128,Service Accepted
1070,237,1082,358,124,Service Accepted
1071,237,1083,51,410,Service Accepted
1072,238,1084,386,476,Good Condition
1073,238,1085,103,333,Good Condition
1074,238,1086,349,97,Good Condition
1075,238,1087,374,395,Screen Damaged
1076,238,1088,189,244,Good Condition
1077,238,1089,146,192,Good Condition
1078,239,1090,227,256,Good Condition
1079,239,1091,366,202,Good Condition
1080,240,1092,79,481,Good Condition
1081,240,1093,235,34,Good Condition
1082,240,1094,512,35,Screen Damaged
1083,240,1095,481,58,Good Condition
1084,240,1096,202,31,Good Condition
1085,240,1097,42,329,Good Condition
1086,241,1098,258,301,Service Accepted
1087,241,1099,402,476,Service Accepted
1088,241,1100,475,208,Service Accepted
1089,241,1101,430,202,Service Incomplete
1090,242,1102,26,70,Good Condition
1091,242,1103,141,128,Good Condition
1092,242,1104,194,208,Good Condition
1093,242,1105,565,10,Good Condition
1094,242,1106,160,455,Good Condition
1095,242,1107,62,179,Good Condition
1096,243,1108,36,103,Service Accepted
1097,243,1109,452,217,Service Accepted
1098,243,1110,475,294,Service Accepted
1099,243,1111,19,173,Service Accepted
1100,243,1112,258,50,Service Accepted
1101,244,1113,81,145,Good Condition
1102,244,1114,48,414,Good Condition
1103,244,1115,70,297,Good Condition
1104,244,1116,582,487,Good Condition
1105,244,1117,287,80,Good Condition
1106,244,1118,102,364,Good Condition
1107,245,1119,410,231,Good Condition
1108,245,1120,582,148,Good Condition
1109,245,1121,210,388,Good Condition
1110,246,1122,319,115,Good Condition
1111,247,1123,196,30,Good Condition
1112,247,1124,455,183,Good Condition
1113,247,1125,524,83,Good Condition
1114,247,1126,393,50,Good Condition
1115,248,1127,423,151,Service Accepted
1116,248,1128,220,257,Service Accepted
1117,248,1129,279,360,Service Accepted
1118,248,1130,98,149,Good Condition
1119,248,1131,417,133,Good Condition
1120,248,1132,529,96,Service Accepted
1121,248,1133,587,66,Good Condition
1122,249,1134,306,100,Good Condition
1123,249,1135,370,301,Good Condition
1124,249,1136,172,224,Good Condition
1125,250,1137,430,379,Service Accepted
1126,251,1138,218,113,Good Condition
1127,251,1139,332,177,Good Condition
1128,251,1140,599,154,Good Condition
1129,251,1141,286,252,Good Condition
1130,252,1142,102,469,Good Condition
1131,252,1143,481,466,Good Condition
1132,253,1145,345,172,Good Condition
1133,253,1146,232,69,Good Condition
1134,253,1147,357,202,Good Condition
1135,253,1148,201,385,Good Condition
1136,253,1149,553,30,Good Condition
1137,253,1150,416,109,Good Condition
1138,253,1151,565,166,Good Condition
1139,254,1152,43,199,Good Condition
1140,254,1153,359,104,Good Condition
1141,255,1154,535,495,Good Condition
1142,255,1155,293,180,Good Condition
1143,255,1156,23,488,Good Condition
1144,256,1157,54,386,Good Condition
1145,256,1158,30,116,Good Condition
1146,256,1159,300,82,Good Condition
1147,256,1160,79,216,Good Condition
1148,256,1161,41,22,Good Condition
1149,256,1162,440,147,Good Condition
1150,256,1163,217,379,Good Condition
1151,257,1164,446,143,Good Condition
1152,257,1165,377,244,Good Condition
1153,258,1166,562,103,Good Condition
1154,258,1167,273,270,Good Condition
1155,258,1168,227,18,Good Condition
1156,258,1169,446,406,Good Condition
1157,258,1170,87,26,Good Condition
1158,259,1171,43,364,Good Condition
1159,259,1172,391,416,Good Condition
1160,259,1173,50,222,Good Condition
1161,259,1174,217,212,Good Condition
1162,260,1175,395,129,Good Condition
1163,260,1176,33,148,Good Condition
1164,261,1177,249,389,Good Condition
1165,261,1178,210,417,Good Condition
1166,261,1179,43,409,Good Condition
1167,262,1180,488,190,Good Condition
1168,262,1181,462,151,Good Condition
1169,262,1182,570,270,Good Condition
1170,262,1183,360,101,Good Condition
1171,263,1184,242,475,Good Condition
1172,263,1185,153,187,Good Condition
1173,263,1186,4,397,Good Condition
1174,263,1187,176,133,Good Condition
1175,264,1188,197,329,Good Condition
1176,264,1189,551,149,Good Condition
1177,265,1190,597,53,Good Condition
1178,265,1191,293,48,Good Condition
1179,266,1192,551,214,Good Condition
1180,266,1193,408,43,Screen Damaged
1181,266,1194,122,177,Good Condition
1182,266,1195,172,498,Good Condition
1183,267,1196,405,142,Service Accepted
1184,267,1197,97,283,Service Accepted
1185,267,1198,281,189,Service Accepted
1186,267,1199,295,211,Service Accepted
1187,267,1200,430,157,Service Accepted
1188,268,1201,148,128,Service Accepted
1189,268,1202,35,449,Service Accepted
1190,268,1203,51,145,Service Accepted
1191,268,1204,559,165,Service Accepted
1192,269,1205,196,365,Good Condition
1193,269,1206,304,448,Rejected - Quality Failure
1194,270,1207,210,68,Good Condition
1195,270,1208,462,204,Rejected - Quality Failure
1196,270,1209,89,37,Rejected - Quality Failure
1197,270,1210,290,227,Good Condition
1198,271,1211,451,458,Service Accepted
1199,271,1212,367,120,Service Accepted
1200,271,1213,200,81,Service Accepted
1201,272,1214,416,12,Good Condition
1202,273,1215,570,28,Good Condition
1203,273,1216,80,216,Good Condition
1204,273,1217,275,290,Good Condition
1205,274,1218,532,233,Service Accepted
1206,274,1219,531,238,Service Accepted
1207,274,1220,61,79,Service Accepted
1208,274,1221,44,28,Good Condition
1209,275,1222,194,342,Good Condition
1210,275,1223,474,239,Good Condition
1211,276,1224,571,15,Good Condition
1212,276,1225,53,59,Good Condition
1213,276,1226,26,213,Good Condition
1214,277,1227,378,117,Service Accepted
1215,277,1228,355,476,Service Accepted
1216,277,1229,573,231,Service Accepted
1217,277,1230,72,330,Service Accepted
1218,277,1231,326,418,Service Accepted
1219,277,1232,348,111,Service Accepted
1220,277,1233,457,22,Service Accepted
1221,278,1234,375,56,Good Condition
1222,278,1235,424,414,Good Condition
1223,278,1236,391,262,Good Condition
1224,278,1237,567,50,Good Condition
1225,278,1238,510,41,Good Condition
1226,278,1239,550,68,Good Condition
1227,279,1240,413,402,Good Condition
1228,279,1241,438,180,Packaging Damaged
1229,279,1242,460,361,Good Condition
1230,279,1243,79,220,Good Condition
1231,279,1244,571,415,Good Condition
1232,279,1245,569,30,Good Condition
1233,279,1246,489,18,Good Condition
1234,280,1247,236,235,Good Condition
1235,280,1248,243,325,Good Condition
1236,280,1249,433,213,Good Condition
1237,280,1250,524,76,Good Condition
1238,280,1251,81,212,Good Condition
1239,281,1252,396,470,Good Condition
1240,282,1253,496,386,Good Condition
1241,282,1254,171,419,Service Accepted
1242,282,1255,401,411,Service Accepted
1243,282,1256,52,388,Service Accepted
1244,283,1257,42,44,Packaging Damaged
1245,283,1258,462,301,Good Condition
