pr_line_id,pr_id,item_id,qty_requested
5955,2213,333,13
5956,2213,538,14
5957,2214,342,88
5958,2214,430,2
5959,2214,220,1
5960,2214,337,17
5961,2215,57,69
5962,2215,488,4
5963,2215,305,15
5964,2215,589,52
5965,2215,11,4
5966,2216,414,28
5967,2216,326,75
5968,2216,295,49
5969,2217,298,77
5970,2217,409,91
5971,2217,210,79
5972,2217,369,20
5973,2218,399,18
5974,2218,20,8
5975,2219,191,62
5976,2219,267,44
5977,2220,30,79
5978,2220,100,2
5979,2221,63,22
5980,2222,369,89
5981,2222,267,75
5982,2222,117,27
5983,2223,497,56
5984,2223,589,42
5985,2224,309,36
5986,2224,305,89
5987,2224,22,28
5988,2224,45,12
5989,2225,542,50
5990,2225,273,23
5991,2226,531,2
5992,2227,195,96
5993,2227,264,35
5994,2228,45,52
5995,2228,303,17
5996,2228,525,100
5997,2229,204,79
5998,2229,433,96
5999,2229,316,19
6000,2230,430,23
6001,2230,171,36
6002,2231,507,73
6003,2231,390,16
6004,2231,310,27
6005,2231,224,41
6006,2232,530,1
6007,2233,13,39
6008,2233,214,18
6009,2233,123,77
6010,2233,530,49
6011,2233,83,75
6012,2234,225,58
6013,2234,355,98
6014,2234,221,35
6015,2234,52,59
6016,2234,14,36
6017,2235,580,70
6018,2235,50,75
6019,2236,519,5
6020,2236,66,92
6021,2236,516,40
6022,2236,581,63
6023,2237,319,35
6024,2237,294,39
6025,2237,534,35
6026,2238,401,93
6027,2238,183,42
6028,2238,252,95
6029,2239,95,91
6030,2239,540,90
6031,2239,46,18
6032,2239,5,62
6033,2239,94,32
6034,2240,122,86
6035,2240,505,64
6036,2241,436,55
6037,2241,383,80
6038,2241,580,84
6039,2242,307,11
6040,2243,571,8
6041,2243,448,53
6042,2243,349,29
6043,2243,11,7
6044,2243,166,67
6045,2244,359,66
6046,2244,446,97
6047,2244,218,95
6048,2245,87,12
6049,2245,340,74
6050,2245,574,66
6051,2245,446,58
6052,2246,493,39
6053,2246,13,11
6054,2246,392,89
6055,2246,455,77
6056,2246,307,70
6057,2247,523,61
6058,2248,72,68
6059,2248,35,79
6060,2248,414,31
6061,2248,345,38
6062,2249,150,3
6063,2249,282,95
6064,2249,346,60
6065,2249,525,31
6066,2249,564,28
6067,2250,551,76
6068,2250,586,39
6069,2250,325,35
6070,2250,5,34
6071,2251,432,16
6072,2251,115,78
6073,2251,434,11
6074,2251,72,68
6075,2252,12,45
6076,2252,360,27
6077,2252,388,8
6078,2253,337,43
6079,2253,443,63
6080,2253,313,82
6081,2253,414,49
6082,2254,482,38
6083,2254,267,89
6084,2254,228,7
6085,2254,415,74
6086,2255,91,83
6087,2255,497,72
6088,2256,67,76
6089,2256,163,84
6090,2256,412,77
6091,2256,118,78
6092,2256,405,64
6093,2257,134,81
6094,2257,280,76
6095,2258,272,48
6096,2258,461,43
6097,2258,564,39
6098,2259,370,21
6099,2259,64,93
6100,2260,207,45
6101,2260,593,84
6102,2260,410,57
6103,2261,586,71
6104,2261,544,52
6105,2261,438,42
6106,2261,240,3
6107,2262,461,71
6108,2263,253,3
6109,2263,164,71
6110,2264,475,79
6111,2264,337,98
6112,2265,115,50
6113,2265,112,13
6114,2266,420,66
6115,2266,181,80
6116,2267,475,44
6117,2267,473,9
6118,2267,67,86
6119,2267,68,24
6120,2267,156,53
6121,2268,443,8
6122,2269,117,58
6123,2269,116,29
6124,2269,435,70
6125,2270,124,3
6126,2270,421,89
6127,2270,360,3
6128,2271,472,7
6129,2271,150,9
6130,2272,480,73
6131,2272,468,19
6132,2273,174,33
6133,2273,45,53
6134,2273,189,32
6135,2273,254,87
6136,2273,309,38
6137,2274,518,65
6138,2274,554,37
6139,2274,118,11
6140,2274,14,1
6141,2275,144,54
6142,2275,509,99
6143,2275,539,63
6144,2276,347,24
6145,2277,6,32
6146,2277,111,75
6147,2277,178,41
6148,2277,61,61
6149,2277,175,69
6150,2278,278,43
6151,2278,454,74
6152,2279,248,91
6153,2280,338,42
6154,2280,376,14
6155,2281,434,75
6156,2281,133,77
6157,2281,27,5
6158,2282,134,82
6159,2282,446,98
6160,2282,331,28
6161,2283,473,3
6162,2284,390,26
6163,2284,75,82
6164,2285,556,19
6165,2285,501,29
6166,2285,175,42
6167,2286,399,81
6168,2286,18,32
6169,2286,326,51
6170,2287,394,85
6171,2287,497,16
6172,2287,121,43
6173,2288,25,64
6174,2288,114,14
6175,2288,286,82
6176,2289,386,49
6177,2289,349,55
6178,2290,491,51
6179,2290,524,39
6180,2290,474,11
6181,2290,88,75
6182,2290,365,70
6183,2291,290,41
6184,2291,110,52
6185,2291,137,96
6186,2292,230,54
6187,2292,254,32
6188,2292,22,9
6189,2293,468,57
6190,2293,479,13
6191,2293,392,59
6192,2294,171,49
6193,2294,189,4
6194,2295,329,80
6195,2295,299,39
6196,2295,357,71
6197,2295,232,99
6198,2296,484,31
6199,2296,415,44
6200,2296,54,31
6201,2297,531,99
6202,2298,282,4
6203,2299,252,71
6204,2299,241,70
6205,2299,9,7
6206,2300,118,44
6207,2300,457,86
6208,2300,555,77
6209,2300,337,37
6210,2301,465,6
6211,2301,36,67
6212,2301,116,13
6213,2302,124,78
6214,2303,426,55
6215,2304,75,60
6216,2304,421,62
6217,2305,183,63
6218,2305,336,97
6219,2305,532,56
6220,2305,241,79
6221,2305,208,96
6222,2306,254,3
6223,2306,394,99
6224,2306,588,78
6225,2307,475,79
6226,2307,443,10
6227,2307,225,26
6228,2307,208,29
6229,2308,73,73
6230,2309,403,35
6231,2309,10,34
6232,2309,388,75
6233,2309,389,54
6234,2309,157,57
6235,2310,116,18
6236,2310,337,76
6237,2310,554,77
6238,2311,114,48
6239,2311,351,45
6240,2312,342,50
6241,2312,6,36
6242,2313,89,36
6243,2314,8,82
6244,2314,72,58
6245,2315,485,7
6246,2315,457,57
6247,2315,381,37
6248,2316,349,85
6249,2316,388,27
6250,2316,109,47
6251,2317,181,18
6252,2317,498,94
6253,2318,294,13
6254,2318,514,62
6255,2318,32,79
6256,2319,386,17
6257,2319,403,82
6258,2319,585,27
6259,2319,389,63
6260,2320,539,16
6261,2320,555,7
6262,2321,384,95
6263,2321,170,50
6264,2321,350,6
6265,2321,79,87
6266,2322,592,44
6267,2323,208,20
6268,2323,540,85
6269,2323,95,47
6270,2324,342,77
6271,2324,558,65
6272,2325,553,71
6273,2325,63,52
6274,2326,347,25
6275,2326,279,71
6276,2327,498,26
6277,2327,355,44
6278,2328,564,97
6279,2328,47,14
6280,2328,589,9
6281,2328,527,13
6282,2329,491,46
6283,2329,322,57
6284,2330,516,63
6285,2331,475,22
6286,2331,584,94
6287,2331,116,73
6288,2331,381,52
6289,2331,342,85
6290,2332,68,98
6291,2333,412,59
6292,2333,209,41
6293,2333,406,49
6294,2333,300,44
6295,2334,126,73
6296,2334,382,6
6297,2334,213,13
6298,2335,332,31
6299,2335,315,7
6300,2335,238,21
6301,2336,46,59
6302,2336,367,58
6303,2336,6,48
6304,2337,582,66
6305,2337,1,63
6306,2337,312,95
6307,2338,109,89
6308,2338,527,5
6309,2338,544,32
6310,2339,194,41
6311,2340,77,50
6312,2340,73,21
6313,2340,497,21
6314,2340,16,72
6315,2341,339,53
6316,2342,53,22
6317,2342,54,57
6318,2343,321,23
6319,2344,270,3
6320,2344,570,94
6321,2345,203,49
6322,2345,168,76
6323,2345,13,99
6324,2345,384,32
6325,2346,234,84
6326,2346,70,2
6327,2346,79,2
6328,2346,257,61
6329,2346,169,23
6330,2347,302,35
6331,2347,456,83
6332,2348,213,61
6333,2348,522,6
6334,2349,483,2
6335,2349,366,63
6336,2349,286,9
6337,2349,147,55
6338,2350,411,38
6339,2350,343,61
6340,2350,232,50
6341,2351,425,15
6342,2351,534,54
6343,2351,344,44
6344,2351,251,13
6345,2351,350,46
6346,2352,492,88
6347,2353,215,32
6348,2354,282,75
6349,2354,488,93
6350,2354,383,83
6351,2355,355,79
6352,2355,76,15
6353,2355,319,63
6354,2356,577,68
6355,2357,521,66
6356,2357,507,54
6357,2357,511,33
6358,2358,346,81
6359,2358,257,17
6360,2358,27,31
6361,2359,101,43
6362,2359,491,79
6363,2360,136,79
6364,2361,379,81
6365,2361,397,2
6366,2362,589,83
6367,2362,349,14
6368,2362,109,17
6369,2362,112,43
6370,2362,22,72
6371,2363,326,75
6372,2363,171,49
6373,2363,405,19
6374,2363,190,45
6375,2363,381,32
6376,2364,393,94
6377,2364,265,26
6378,2365,248,81
6379,2365,584,24
6380,2365,361,4
6381,2365,434,81
6382,2366,481,10
6383,2366,159,47
6384,2366,475,66
6385,2366,559,33
6386,2367,425,2
6387,2367,176,46
6388,2367,407,100
6389,2367,318,98
6390,2368,59,93
6391,2369,469,62
6392,2369,494,19
6393,2370,525,97
6394,2371,422,63
6395,2371,371,94
6396,2371,243,83
6397,2372,171,85
6398,2372,584,80
6399,2373,457,57
6400,2373,95,45
6401,2373,430,21
6402,2373,401,65
6403,2374,457,87
6404,2374,36,71
6405,2374,555,40
6406,2375,287,94
6407,2375,238,2
6408,2376,290,28
6409,2377,430,65
6410,2377,100,94
6411,2378,289,54
6412,2378,412,27
6413,2378,171,10
6414,2379,405,41
6415,2379,101,62
6416,2379,424,92
6417,2379,84,20
6418,2380,300,94
6419,2380,208,8
6420,2380,40,63
6421,2381,259,29
6422,2381,42,48
6423,2382,67,16
6424,2382,313,62
6425,2383,577,28
6426,2384,451,25
6427,2384,113,49
6428,2384,232,73
6429,2385,144,22
6430,2385,483,97
6431,2386,391,48
6432,2387,281,99
6433,2387,423,19
6434,2387,342,62
6435,2388,532,14
6436,2388,443,80
6437,2388,473,65
6438,2388,295,8
6439,2389,487,4
6440,2389,485,87
6441,2389,274,23
6442,2389,248,100
6443,2389,355,81
6444,2390,279,35
6445,2390,473,54
6446,2390,539,3
6447,2391,518,62
6448,2391,473,48
6449,2391,492,2
6450,2391,584,96
6451,2391,358,36
6452,2392,309,32
6453,2392,596,39
6454,2393,46,98
6455,2393,235,85
6456,2393,322,23
6457,2394,10,80
6458,2394,314,21
6459,2394,580,97
6460,2395,312,43
6461,2395,510,71
6462,2395,369,39
6463,2395,516,30
6464,2396,216,20
6465,2396,179,28
6466,2397,61,10
6467,2397,256,25
6468,2397,387,31
6469,2398,427,43
6470,2399,295,63
6471,2399,265,45
6472,2399,456,48
6473,2400,290,6
6474,2400,104,49
6475,2401,504,52
6476,2401,222,66
6477,2402,295,56
6478,2402,337,24
6479,2402,116,37
6480,2403,47,11
6481,2404,594,93
6482,2405,253,71
6483,2405,412,18
6484,2405,540,44
6485,2406,586,64
6486,2407,356,42
6487,2407,536,77
6488,2408,525,11
6489,2408,254,31
6490,2409,360,70
6491,2409,57,68
6492,2409,525,58
6493,2409,426,5
6494,2410,252,55
6495,2410,488,74
6496,2411,426,60
6497,2411,444,61
6498,2411,253,90
6499,2412,416,95
6500,2412,48,100
6501,2413,340,65
6502,2413,229,36
6503,2413,319,84
6504,2413,373,59
6505,2414,414,3
6506,2414,498,86
6507,2414,295,7
6508,2414,183,63
6509,2414,501,96
6510,2415,426,49
6511,2415,497,87
6512,2416,599,78
6513,2416,249,31
6514,2416,429,62
6515,2417,242,21
6516,2418,503,54
6517,2418,381,91
6518,2418,451,46
6519,2419,280,91
6520,2420,233,36
6521,2420,547,71
6522,2420,493,20
6523,2420,299,89
6524,2421,540,70
6525,2421,458,34
6526,2421,57,45
6527,2421,325,82
6528,2422,464,17
6529,2422,143,56
6530,2422,299,67
6531,2422,188,29
6532,2423,474,54
6533,2423,193,31
6534,2423,572,83
6535,2424,243,52
6536,2424,356,56
6537,2424,265,34
6538,2425,531,23
6539,2425,131,97
6540,2425,414,51
6541,2425,405,72
6542,2426,284,75
6543,2427,302,52
6544,2427,570,47
6545,2427,448,49
6546,2428,30,73
6547,2428,536,4
6548,2428,327,72
6549,2429,348,45
6550,2429,94,49
6551,2430,41,61
6552,2431,580,74
6553,2431,63,8
6554,2431,91,76
6555,2431,57,86
6556,2431,112,92
6557,2432,523,21
6558,2432,205,100
6559,2433,342,5
6560,2433,455,51
6561,2434,390,95
6562,2434,533,100
6563,2434,174,37
6564,2434,154,87
6565,2435,25,75
6566,2436,343,18
6567,2437,494,14
6568,2437,51,84
6569,2437,427,38
6570,2438,331,71
6571,2438,364,93
6572,2439,89,41
6573,2439,255,3
6574,2439,222,71
6575,2439,506,1
6576,2440,572,59
6577,2440,62,73
6578,2440,283,97
6579,2441,301,89
6580,2442,294,57
6581,2443,10,16
6582,2443,596,55
6583,2443,75,76
6584,2443,580,21
6585,2443,533,44
6586,2444,128,32
6587,2444,64,92
6588,2445,115,67
6589,2445,91,7
6590,2446,174,71
6591,2447,281,23
6592,2447,94,70
6593,2447,118,13
6594,2447,180,54
6595,2448,547,15
6596,2449,81,3
6597,2450,550,28
6598,2450,247,80
6599,2450,43,78
6600,2451,137,29
6601,2451,165,100
6602,2451,431,16
6603,2451,287,92
6604,2451,496,99
6605,2452,27,34
6606,2452,503,47
6607,2453,594,78
6608,2454,94,38
6609,2454,443,87
6610,2455,110,16
6611,2455,370,80
6612,2455,424,8
6613,2456,27,69
6614,2457,367,45
6615,2457,378,54
6616,2458,362,46
6617,2458,519,59
6618,2458,286,13
6619,2459,473,91
6620,2459,531,46
6621,2459,46,84
6622,2459,221,40
6623,2459,131,88
6624,2460,2,6
6625,2460,235,78
6626,2461,527,80
6627,2461,112,44
6628,2462,353,18
6629,2462,216,73
6630,2462,227,12
6631,2462,35,73
6632,2463,290,58
6633,2464,596,21
6634,2464,11,25
6635,2465,447,63
6636,2465,249,59
6637,2465,125,10
6638,2465,515,31
6639,2466,329,97
6640,2466,229,25
6641,2466,319,61
6642,2466,393,8
6643,2467,157,75
6644,2467,75,18
6645,2467,488,48
6646,2468,487,84
6647,2468,492,15
6648,2469,335,15
6649,2469,139,12
6650,2470,423,61
6651,2470,532,80
6652,2470,342,47
6653,2471,584,49
6654,2471,405,49
6655,2471,485,49
6656,2472,30,59
6657,2472,341,33
6658,2472,137,16
6659,2472,292,13
6660,2473,163,52
6661,2473,133,41
6662,2473,443,86
6663,2473,14,7
6664,2474,405,19
6665,2474,577,72
6666,2475,539,11
6667,2475,427,81
6668,2476,159,22
6669,2477,361,96
6670,2478,410,17
6671,2478,568,53
6672,2478,53,82
6673,2478,535,45
6674,2478,598,49
6675,2479,432,100
6676,2479,89,44
6677,2480,77,69
6678,2480,325,97
6679,2480,380,62
6680,2481,254,51
6681,2481,113,49
6682,2481,303,68
6683,2481,596,97
6684,2481,585,34
6685,2482,495,21
6686,2482,292,100
6687,2482,251,45
6688,2483,385,22
6689,2483,518,48
6690,2484,16,82
6691,2484,596,65
6692,2484,517,14
6693,2484,166,97
6694,2485,530,37
6695,2485,363,23
6696,2485,572,3
6697,2486,168,40
6698,2486,162,29
6699,2487,146,16
6700,2487,255,21
6701,2488,530,37
6702,2488,512,6
6703,2489,557,29
6704,2489,405,51
6705,2489,367,65
6706,2489,274,82
6707,2490,95,19
6708,2491,560,11
6709,2491,544,83
6710,2492,431,34
6711,2493,378,95
6712,2493,14,33
6713,2494,342,3
6714,2494,131,64
6715,2494,549,25
6716,2494,5,13
6717,2495,305,60
6718,2495,87,30
6719,2495,181,73
6720,2495,446,18
6721,2496,44,27
6722,2496,195,12
6723,2496,424,24
6724,2496,490,16
6725,2497,485,14
6726,2497,183,96
6727,2497,412,20
6728,2497,423,81
6729,2497,322,2
6730,2498,461,47
6731,2499,14,44
6732,2499,473,85
6733,2500,166,92
6734,2500,38,99
6735,2500,390,89
