invoice_id,po_id,grn_id,invoice_date,vendor_invoice_no,invoice_amount,currency,spend_category
408,413,408,2022-07-26,INV-2582,2520808.7,BDT,Inventory
409,414,409,2022-07-17,INV-6898,9449.31,USD,Inventory
410,415,410,2023-08-17,INV-4018,293310.86,CNY,Capex-IT
411,416,411,2021-11-04,INV-5625,23817.51,USD,Inventory
412,417,412,2022-10-24,INV-8553,2058485.98,BDT,Inventory
413,418,413,2020-11-20,INV-2169,3048178.0,BDT,Opex-Logistics
414,419,414,2022-12-25,INV-2727,2560418.36,BDT,Inventory
415,420,415,2023-07-09,INV-7603,851714.27,USD,Capex-IT
416,421,416,2021-02-19,INV-1293,1089249.0,BDT,Inventory
417,422,417,2022-06-30,INV-6368,2756994.83,BDT,Opex-Marketing
418,423,418,2023-01-14,INV-3043,335382.39,BDT,Inventory
419,424,419,2021-03-22,INV-3811,173410.94,USD,Inventory
420,426,420,2023-01-29,INV-7888,21601.88,USD,Inventory
421,427,421,2022-06-30,INV-7405,2838531.55,BDT,Inventory
422,428,422,2021-10-26,INV-8608,1462880.0,BDT,Inventory
423,429,423,2021-11-22,INV-8501,330825.0,BDT,Inventory
424,430,424,2021-09-26,INV-0440,2336293.0,BDT,Opex-Marketing
425,432,425,2023-12-17,INV-0671,1353796.22,BDT,Inventory
426,433,426,2023-12-06,INV-1602,4903699.68,BDT,Inventory
427,434,427,2023-09-24,INV-9511,587281.65,USD,Capex-IT
428,435,428,2021-01-27,INV-9456,70940.45,USD,Inventory
429,436,429,2021-04-06,INV-0653,416464.09,USD,Inventory
430,437,430,2023-12-07,INV-0945,313488.93,USD,Inventory
431,438,431,2022-11-24,INV-6224,5178371.2,BDT,Opex-Facility
432,439,432,2021-08-22,INV-4796,3947368.0,BDT,Inventory
433,440,433,2022-07-23,INV-2620,254126.87,BDT,Inventory
434,441,434,2022-05-06,INV-0438,2525974.74,BDT,Inventory
435,442,435,2021-10-07,INV-3481,721006.16,CNY,Capex-IT
436,443,436,2023-08-05,INV-6800,20806.7,CNY,Inventory
437,444,437,2022-02-08,INV-5914,4102134.13,BDT,Inventory
438,445,438,2021-02-21,INV-1407,1054684.0,BDT,Inventory
439,446,439,2022-08-01,INV-9747,757432.75,CNY,Inventory
440,447,440,2023-07-25,INV-8518,338855.01,USD,Inventory
441,448,441,2023-02-12,INV-0120,1813465.62,BDT,Inventory
442,449,442,2023-05-25,INV-6341,19059.12,USD,Inventory
443,450,443,2023-02-26,INV-4829,3752231.71,BDT,Inventory
444,451,444,2021-08-21,INV-9918,4559794.0,BDT,Inventory
445,452,445,2023-01-31,INV-5283,1795760.01,BDT,Inventory
446,453,446,2023-05-20,INV-6080,523418.91,BDT,Inventory
447,454,447,2022-11-11,INV-2167,195713.3,USD,Inventory
448,455,448,2022-12-21,INV-3152,6569343.96,BDT,Inventory
449,456,449,2023-07-08,INV-8508,233871.99,CNY,Inventory
450,457,450,2023-06-14,INV-8424,1985280.5,BDT,Inventory
451,458,451,2023-03-19,INV-5737,1356142.5,BDT,Inventory
452,459,452,2023-03-27,INV-0627,1216061.63,CNY,Capex-IT
453,460,453,2023-07-31,INV-5440,1139402.73,BDT,Inventory
454,461,454,2021-07-02,INV-2166,16917.91,USD,Inventory
455,462,455,2023-06-09,INV-9519,5395358.63,BDT,Inventory
456,463,456,2023-06-04,INV-7663,3041351.04,BDT,Inventory
457,464,457,2023-12-11,INV-3286,3312718.8,BDT,Opex-Facility
458,465,458,2023-11-21,INV-2990,58507.57,USD,Inventory
459,466,459,2020-12-27,INV-9311,2713826.0,BDT,Inventory
460,467,460,2022-04-09,INV-6672,1352676.35,BDT,Inventory
461,468,461,2022-11-05,INV-4429,578742.28,CNY,Inventory
462,469,462,2023-01-06,INV-1665,5028012.85,BDT,Inventory
463,470,463,2020-02-21,INV-3395,894750.22,CNY,Capex-IT
464,471,464,2023-12-31,INV-0024,4939125.36,BDT,Inventory
465,472,465,2023-06-18,INV-7639,3706208.32,BDT,Inventory
466,473,466,2021-04-03,INV-5809,386788.37,CNY,Capex-IT
467,474,467,2022-08-18,INV-9913,8835.15,CNY,Inventory
468,475,468,2021-01-11,INV-7037,5332827.0,BDT,Opex-Facility
469,476,469,2021-11-03,INV-5468,51932.08,USD,Inventory
470,477,470,2022-08-11,INV-7906,6923680.27,BDT,Inventory
471,478,471,2021-03-17,INV-7318,5260984.0,BDT,Opex-Logistics
472,479,472,2023-01-06,INV-6487,3365711.25,BDT,Inventory
473,480,473,2020-06-01,INV-1430,7037.36,USD,Inventory
474,481,474,2023-09-14,INV-5258,4916325.76,BDT,Inventory
475,482,475,2022-12-14,INV-3543,22946.12,CNY,Inventory
476,483,476,2020-03-19,INV-6630,2947336.0,BDT,Inventory
477,484,477,2021-11-06,INV-5648,3377778.0,BDT,Inventory
478,485,478,2023-06-25,INV-4061,2715292.8,BDT,Inventory
479,486,479,2021-11-02,INV-2819,7855587.0,BDT,Inventory
480,487,480,2022-11-21,INV-9555,121847.79,CNY,Inventory
481,488,481,2021-11-23,INV-4329,182691.75,CNY,Capex-IT
482,489,482,2021-09-23,INV-4978,10460.3,USD,Inventory
483,490,483,2022-12-21,INV-6618,755388.75,BDT,Opex-Marketing
484,491,484,2022-06-07,INV-7932,1976864.95,BDT,Inventory
485,492,485,2023-03-13,INV-8263,2570271.29,BDT,Opex-Facility
486,493,486,2020-10-14,INV-6182,314167.11,USD,Inventory
487,494,487,2022-11-17,INV-2932,34286.36,USD,Inventory
488,495,488,2022-10-07,INV-4540,5321959.46,BDT,Inventory
489,496,489,2023-08-05,INV-3305,3036080.44,BDT,Inventory
490,497,490,2023-04-17,INV-8193,4369333.88,BDT,Inventory
491,498,491,2023-06-30,INV-8996,808876.8,BDT,Inventory
492,499,492,2023-11-13,INV-8519,265462.68,CNY,Inventory
493,500,493,2023-06-03,INV-8655,126578.16,USD,Inventory
494,501,494,2023-11-10,INV-5305,3909284.98,BDT,Inventory
495,502,495,2021-11-03,INV-7802,508329.08,USD,Capex-IT
496,503,496,2022-05-28,INV-2681,3716086.04,BDT,Inventory
497,504,497,2023-05-02,INV-4813,824549.19,BDT,Opex-Facility
498,505,498,2023-12-20,INV-5312,3494189.4,BDT,Opex-Marketing
499,506,499,2020-09-01,INV-9041,27296.31,USD,Inventory
500,507,500,2023-09-16,INV-7649,84994.78,USD,Inventory
501,508,501,2021-08-01,INV-4088,21881.44,USD,Inventory
502,509,502,2022-10-16,INV-8629,4898530.94,BDT,Inventory
503,510,503,2023-12-17,INV-9645,3349503.7,BDT,Inventory
504,511,504,2022-03-29,INV-9273,52995.78,USD,Inventory
505,512,505,2023-06-10,INV-7801,1717104.66,BDT,Inventory
506,513,506,2022-08-20,INV-4869,86041.25,USD,Capex-IT
507,514,507,2022-10-30,INV-4663,7085053.7,BDT,Inventory
508,515,508,2020-02-07,INV-5894,13232.24,USD,Inventory
509,516,509,2021-03-09,INV-1134,808772.62,USD,Capex-IT
510,517,510,2021-05-17,INV-5552,4145578.0,BDT,Inventory
511,518,511,2022-11-29,INV-1388,4046.12,USD,Inventory
512,519,512,2021-12-05,INV-0694,617757.0,BDT,Opex-Facility
513,520,513,2020-11-05,INV-9662,5809766.0,BDT,Inventory
514,521,514,2023-10-31,INV-6171,1622768.65,BDT,Inventory
515,522,515,2024-01-02,INV-9266,6052800.01,BDT,Inventory
516,523,516,2023-12-07,INV-6087,143216.58,BDT,Inventory
517,524,517,2020-07-28,INV-4984,40079.18,USD,Inventory
518,525,518,2022-03-17,INV-1569,83480.05,USD,Inventory
519,527,519,2023-10-23,INV-1459,845034.91,BDT,Opex-Facility
520,528,520,2023-09-16,INV-6356,4798545.7,BDT,Inventory
521,529,521,2020-07-10,INV-8322,5321.73,USD,Inventory
522,530,522,2023-11-14,INV-0530,1101767.88,BDT,Inventory
523,531,523,2022-11-14,INV-5711,3984044.95,BDT,Opex-Admin
524,532,524,2022-01-11,INV-1362,216897.5,CNY,Capex-IT
525,533,525,2023-06-21,INV-3068,50805.81,USD,Inventory
526,534,526,2022-03-03,INV-5652,3030061.79,BDT,Opex-Logistics
527,535,527,2022-10-06,INV-4117,4557826.25,BDT,Inventory
528,536,528,2021-06-10,INV-3784,9652.28,USD,Inventory
529,537,529,2021-07-30,INV-2750,759798.0,BDT,Inventory
530,538,530,2023-04-01,INV-8380,4506851.21,BDT,Inventory
531,539,531,2022-09-18,INV-1872,4384864.13,BDT,Inventory
532,540,532,2023-04-21,INV-0807,3816244.29,BDT,Inventory
533,541,533,2021-05-24,INV-0388,5790346.0,BDT,Inventory
534,542,534,2023-11-16,INV-3413,347734.46,USD,Capex-IT
535,543,535,2023-07-17,INV-2851,1535055.3,BDT,Inventory
536,544,536,2023-02-02,INV-7329,77695.44,USD,Inventory
537,545,537,2023-10-20,INV-6504,4210354.44,BDT,Inventory
538,546,538,2021-11-11,INV-7697,619114.26,CNY,Inventory
539,547,539,2022-06-06,INV-7197,1105318.75,BDT,Inventory
540,548,540,2021-08-10,INV-8602,66822.0,BDT,Opex-Admin
541,549,541,2022-05-27,INV-0799,56201.85,USD,Inventory
542,550,542,2022-08-29,INV-0781,751458.11,BDT,Inventory
543,551,543,2021-09-28,INV-2370,3189510.0,BDT,Opex-Marketing
544,552,544,2023-04-24,INV-9433,63757.82,BDT,Inventory
545,553,545,2023-03-03,INV-8830,221375.56,CNY,Capex-IT
546,554,546,2022-03-12,INV-7790,747036.43,USD,Inventory
547,555,547,2021-01-27,INV-3430,254953.64,USD,Inventory
548,557,548,2021-05-05,INV-7700,34630.84,USD,Inventory
549,558,549,2022-11-09,INV-1221,22764.66,USD,Capex-IT
550,559,550,2022-03-23,INV-8062,2317267.4,BDT,Inventory
551,560,551,2020-03-08,INV-6258,16913.46,USD,Inventory
552,561,552,2023-03-06,INV-5713,4086090.52,BDT,Inventory
553,562,553,2022-08-28,INV-0771,1654586.49,BDT,Inventory
554,563,554,2023-08-04,INV-3807,372083.89,CNY,Inventory
555,564,555,2020-03-07,INV-2095,3298331.0,BDT,Inventory
556,565,556,2022-06-09,INV-5915,5475162.38,BDT,Inventory
557,566,557,2021-01-26,INV-2827,15672.15,CNY,Inventory
558,567,558,2022-01-05,INV-8819,218530.62,USD,Inventory
559,568,559,2022-05-07,INV-2580,56949.75,USD,Inventory
560,569,560,2021-08-21,INV-0237,1365126.0,BDT,Inventory
561,570,561,2022-05-14,INV-6284,328512.34,CNY,Capex-IT
562,571,562,2022-03-11,INV-8397,23314.33,USD,Inventory
563,572,563,2023-09-23,INV-2728,3264473.09,BDT,Inventory
564,573,564,2020-11-02,INV-5703,5405851.0,BDT,Inventory
565,574,565,2023-07-18,INV-6695,2421145.89,BDT,Inventory
566,575,566,2022-01-11,INV-5469,192932.0,BDT,Inventory
567,576,567,2023-07-23,INV-8842,105011.8,CNY,Inventory
568,577,568,2022-05-14,INV-5126,5520946.07,BDT,Inventory
569,578,569,2022-05-26,INV-9566,935057.2,BDT,Inventory
570,579,570,2020-08-09,INV-1472,214397.55,CNY,Capex-IT
571,580,571,2022-07-30,INV-3957,5128334.29,BDT,Inventory
572,581,572,2022-12-14,INV-9703,491201.02,BDT,Inventory
573,582,573,2022-11-03,INV-5088,625202.95,BDT,Inventory
574,583,574,2022-02-14,INV-0700,6690771.06,BDT,Inventory
575,584,575,2023-06-08,INV-1060,3194900.7,BDT,Inventory
576,585,576,2023-08-19,INV-7482,3999622.74,BDT,Inventory
577,586,577,2022-04-17,INV-2232,831710.82,BDT,Inventory
578,587,578,2020-01-20,INV-8885,961330.0,BDT,Inventory
579,588,579,2023-04-23,INV-7153,3949711.79,BDT,Inventory
580,589,580,2023-01-07,INV-7359,6445437.75,BDT,Opex-Marketing
581,590,581,2022-01-10,INV-4679,169563.54,USD,Inventory
582,591,582,2021-05-07,INV-3186,1289312.0,BDT,Inventory
583,592,583,2023-11-23,INV-8119,1351153.11,BDT,Opex-Facility
584,593,584,2021-12-15,INV-5310,135080.07,USD,Inventory
585,594,585,2020-11-10,INV-7686,2334758.0,BDT,Inventory
586,595,586,2023-06-15,INV-1297,721932.81,BDT,Inventory
587,596,587,2023-01-08,INV-2461,3441226.63,BDT,Inventory
588,597,588,2021-11-26,INV-0104,1056896.0,BDT,Inventory
589,598,589,2021-07-05,INV-3796,1569601.0,BDT,Inventory
590,599,590,2021-01-25,INV-4892,3053186.0,BDT,Inventory
591,600,591,2022-11-24,INV-1068,4744888.64,BDT,Opex-Facility
592,601,592,2023-10-21,INV-5920,17249.84,USD,Inventory
593,602,593,2022-11-13,INV-6163,240850.26,BDT,Inventory
594,603,594,2020-10-12,INV-5987,2632295.0,BDT,Inventory
595,604,595,2023-05-22,INV-6919,6102.68,USD,Inventory
596,605,596,2021-10-08,INV-8657,5344118.0,BDT,Inventory
597,606,597,2021-08-26,INV-2149,203222.49,CNY,Inventory
598,607,598,2023-03-17,INV-3774,20209.77,CNY,Inventory
599,608,599,2022-10-02,INV-8788,547794.61,BDT,Opex-Marketing
600,609,600,2023-07-30,INV-8463,38074.36,CNY,Inventory
601,610,601,2022-05-29,INV-5686,3392231.92,BDT,Inventory
602,611,602,2023-01-09,INV-2408,1850768.6,BDT,Inventory
603,612,603,2021-04-19,INV-9569,94533.09,CNY,Capex-IT
604,613,604,2021-12-02,INV-4544,69340.29,CNY,Inventory
605,614,605,2023-09-11,INV-2204,24591.71,USD,Inventory
606,615,606,2023-01-11,INV-5162,427283.88,BDT,Opex-Facility
607,616,607,2023-05-18,INV-5153,153640.72,BDT,Inventory
608,617,608,2021-05-16,INV-3818,15883.42,USD,Inventory
609,618,609,2022-09-06,INV-3637,3210503.75,BDT,Inventory
610,619,610,2021-02-20,INV-8881,1615554.0,BDT,Inventory
611,620,611,2020-07-01,INV-7577,919421.0,BDT,Opex-Marketing
612,621,612,2023-03-31,INV-0002,6711986.04,BDT,Inventory
613,623,613,2022-08-10,INV-2867,331389.38,BDT,Inventory
614,624,614,2023-09-02,INV-9958,3445333.72,BDT,Inventory
615,625,615,2022-06-08,INV-5946,1283780.36,BDT,Opex-Marketing
616,626,616,2022-07-18,INV-8739,17156.19,USD,Inventory
617,627,617,2023-04-29,INV-7340,5598851.14,BDT,Inventory
618,628,618,2023-11-11,INV-0483,3884320.47,BDT,Inventory
619,629,619,2022-10-26,INV-0591,5072093.12,BDT,Inventory
620,630,620,2021-09-19,INV-1311,12714.31,CNY,Inventory
621,631,621,2023-10-06,INV-0866,228966.4,USD,Inventory
622,632,622,2020-08-18,INV-0588,420.24,CNY,Inventory
623,633,623,2023-08-31,INV-7419,3576769.01,BDT,Inventory
624,634,624,2023-06-11,INV-9242,2686117.44,BDT,Inventory
625,635,625,2022-09-12,INV-3178,2773541.84,BDT,Inventory
626,636,626,2022-04-23,INV-6533,115207.31,CNY,Inventory
627,637,627,2023-10-17,INV-0419,3242828.95,BDT,Opex-Facility
628,638,628,2023-12-11,INV-2959,24054.84,USD,Inventory
629,639,629,2023-05-25,INV-0674,949.44,CNY,Inventory
630,640,630,2022-08-12,INV-4736,1567391.31,BDT,Opex-Facility
631,641,631,2020-12-23,INV-2588,236266.16,USD,Inventory
632,642,632,2022-06-22,INV-1072,1639888.41,BDT,Inventory
633,643,633,2023-10-07,INV-4977,3926918.87,BDT,Opex-Admin
634,644,634,2022-05-18,INV-9583,4170351.91,BDT,Inventory
635,645,635,2023-08-17,INV-1649,173795.62,USD,Inventory
636,646,636,2023-12-22,INV-3695,1079075.24,BDT,Inventory
637,647,637,2022-05-27,INV-0044,1292551.14,BDT,Inventory
638,648,638,2023-06-02,INV-3724,1070077.41,BDT,Opex-Marketing
639,649,639,2022-05-28,INV-0227,4962323.14,BDT,Inventory
640,650,640,2022-05-22,INV-5934,992935.21,BDT,Inventory
641,651,641,2023-02-06,INV-5342,87595.3,USD,Capex-IT
642,652,642,2023-01-19,INV-9212,30906.49,USD,Inventory
643,653,643,2022-05-25,INV-2775,3708154.94,BDT,Inventory
644,654,644,2021-12-15,INV-0411,2299160.0,BDT,Inventory
645,655,645,2021-07-13,INV-0070,58796.01,USD,Capex-IT
646,656,646,2022-01-17,INV-6586,3199422.66,BDT,Inventory
647,657,647,2023-11-19,INV-3164,1415893.37,BDT,Inventory
648,658,648,2023-03-16,INV-6517,406041.46,CNY,Capex-IT
649,659,649,2022-10-21,INV-2570,6527019.1,BDT,Inventory
650,660,650,2022-04-23,INV-2490,92003.44,USD,Inventory
651,661,651,2021-12-06,INV-5114,153600.0,BDT,Inventory
652,662,652,2022-12-31,INV-5772,1235587.16,BDT,Inventory
653,663,653,2023-11-30,INV-7589,513587.53,USD,Capex-IT
654,664,654,2022-04-11,INV-7102,3969826.33,BDT,Inventory
655,665,655,2022-08-23,INV-4265,726.1,USD,Inventory
656,666,656,2023-02-24,INV-6145,1754580.73,BDT,Inventory
657,667,657,2023-09-16,INV-1915,2831826.28,BDT,Inventory
658,668,658,2023-09-14,INV-3747,4174826.54,BDT,Inventory
659,669,659,2021-11-05,INV-0759,1765374.0,BDT,Inventory
660,670,660,2021-07-30,INV-3137,1806688.0,BDT,Inventory
661,671,661,2021-11-04,INV-5254,252695.76,CNY,Capex-IT
662,672,662,2023-09-13,INV-8192,1799987.1,BDT,Inventory
663,673,663,2023-11-06,INV-6057,3240117.57,BDT,Opex-Marketing
664,674,664,2023-11-25,INV-7698,5640640.24,BDT,Inventory
665,675,665,2023-12-15,INV-4645,6791977.36,BDT,Inventory
666,676,666,2023-10-02,INV-2549,2579085.6,BDT,Opex-Marketing
667,677,667,2023-08-12,INV-5451,875574.67,CNY,Inventory
668,678,668,2023-11-08,INV-4560,1510676.34,BDT,Opex-Facility
669,679,669,2022-01-31,INV-2406,4110829.78,BDT,Inventory
670,680,670,2020-03-22,INV-0452,55825.3,CNY,Inventory
671,681,671,2023-08-11,INV-2758,3339335.11,BDT,Inventory
672,682,672,2022-08-01,INV-2815,167365.84,USD,Inventory
673,683,673,2021-05-08,INV-9304,349895.4,USD,Inventory
674,684,674,2023-08-25,INV-0284,7883463.82,BDT,Inventory
675,685,675,2023-03-05,INV-2659,3240527.31,BDT,Inventory
676,686,676,2023-02-18,INV-0209,4573973.94,BDT,Inventory
677,687,677,2021-05-23,INV-7730,2707.2,USD,Inventory
678,688,678,2023-12-08,INV-2167,3253774.94,BDT,Opex-Marketing
679,689,679,2020-05-11,INV-0109,6177335.0,BDT,Opex-Marketing
680,690,680,2023-01-26,INV-9455,37915.82,USD,Inventory
681,691,681,2023-04-09,INV-1450,4924259.0,BDT,Inventory
682,692,682,2023-12-03,INV-3671,111890.4,USD,Capex-IT
683,693,683,2023-05-10,INV-3771,401557.84,USD,Inventory
684,694,684,2021-02-04,INV-6476,166356.49,USD,Inventory
685,695,685,2021-08-31,INV-7031,8811.66,USD,Inventory
686,696,686,2023-07-16,INV-2884,4869100.9,BDT,Inventory
687,697,687,2023-07-22,INV-4469,411352.16,USD,Inventory
688,698,688,2020-11-22,INV-5868,1526155.0,BDT,Inventory
689,699,689,2024-01-02,INV-6860,593350.9,USD,Inventory
690,700,690,2023-10-08,INV-9058,3428984.72,BDT,Opex-Marketing
691,701,691,2021-06-14,INV-0495,211850.05,USD,Inventory
692,702,692,2021-11-03,INV-5697,5674516.0,BDT,Inventory
693,703,693,2022-03-17,INV-0938,977148.89,USD,Capex-IT
694,704,694,2023-07-07,INV-1140,6746.58,USD,Inventory
695,705,695,2023-08-26,INV-2893,1925776.67,BDT,Inventory
696,706,696,2020-12-05,INV-7307,4349966.0,BDT,Inventory
697,707,697,2022-12-06,INV-5464,3756368.41,BDT,Inventory
698,708,698,2023-09-03,INV-8816,100932.81,USD,Inventory
699,709,699,2023-09-01,INV-9937,5332085.58,BDT,Inventory
700,710,700,2020-06-26,INV-4649,775577.38,USD,Capex-IT
701,711,701,2020-01-19,INV-8356,3173063.0,BDT,Inventory
702,712,702,2022-03-04,INV-4137,3466435.12,BDT,Inventory
703,713,703,2022-05-21,INV-3572,437446.0,BDT,Opex-Facility
704,714,704,2022-04-30,INV-7177,5334.48,USD,Inventory
705,715,705,2023-11-30,INV-6861,3854406.74,BDT,Inventory
706,716,706,2023-04-09,INV-2129,142705.74,CNY,Inventory
707,717,707,2023-02-19,INV-5642,3489751.3,BDT,Inventory
708,719,708,2020-07-08,INV-4538,7921.78,CNY,Inventory
709,720,709,2021-09-16,INV-0454,5160569.0,BDT,Inventory
710,721,710,2023-05-04,INV-1935,1166225.4,BDT,Inventory
711,722,711,2022-05-07,INV-2337,79115.25,USD,Capex-IT
712,723,712,2022-10-12,INV-4879,938874.63,USD,Inventory
713,724,713,2020-09-29,INV-6441,2341405.0,BDT,Inventory
714,725,714,2021-09-28,INV-1202,5316915.0,BDT,Opex-Marketing
715,726,715,2023-06-18,INV-1795,528399.15,BDT,Inventory
716,727,716,2023-12-06,INV-2707,5489121.13,BDT,Inventory
717,728,717,2023-10-29,INV-3011,20910.0,USD,Inventory
718,729,718,2022-11-20,INV-2474,5043271.07,BDT,Inventory
719,730,719,2022-06-11,INV-8917,1120.53,USD,Inventory
720,731,720,2022-07-11,INV-4364,4478297.16,BDT,Inventory
721,732,721,2022-05-25,INV-0364,526090.78,CNY,Inventory
722,733,722,2022-10-13,INV-9492,4171797.31,BDT,Inventory
723,734,723,2023-03-22,INV-3148,5709504.98,BDT,Inventory
724,735,724,2022-10-17,INV-4532,887368.0,BDT,Inventory
725,736,725,2023-01-03,INV-6970,5750911.94,BDT,Opex-Logistics
726,737,726,2023-01-29,INV-2782,20748.91,USD,Inventory
727,738,727,2022-09-17,INV-6251,3641966.32,BDT,Inventory
728,739,728,2023-09-28,INV-5105,7113301.17,BDT,Inventory
729,740,729,2022-01-23,INV-3507,5658974.0,BDT,Opex-Facility
730,741,730,2022-09-16,INV-1847,2594344.12,BDT,Inventory
731,742,731,2023-09-01,INV-4210,4502712.01,BDT,Inventory
732,743,732,2023-09-02,INV-8419,350230.6,USD,Capex-IT
733,744,733,2023-01-07,INV-9143,1041102.4,BDT,Inventory
734,745,734,2021-12-08,INV-1903,4741367.0,BDT,Inventory
735,746,735,2023-02-22,INV-8590,29490.97,USD,Inventory
736,747,736,2023-08-13,INV-5762,2136461.03,BDT,Opex-Facility
737,748,737,2023-07-16,INV-5751,657769.53,USD,Capex-IT
738,749,738,2021-07-27,INV-6614,2143881.0,BDT,Opex-Marketing
739,750,739,2023-07-26,INV-4874,5993508.81,BDT,Inventory
740,751,740,2021-01-12,INV-0581,2318642.0,BDT,Inventory
741,752,741,2023-01-10,INV-3817,6095339.35,BDT,Opex-Marketing
742,753,742,2023-02-09,INV-6260,200985.47,CNY,Inventory
743,754,743,2023-12-19,INV-8841,4726723.88,BDT,Inventory
744,755,744,2022-03-21,INV-1709,25156.94,USD,Inventory
745,756,745,2023-02-26,INV-4113,7233.18,USD,Inventory
746,757,746,2023-01-23,INV-4187,109415.2,CNY,Capex-IT
747,758,747,2023-02-28,INV-9456,26517.47,CNY,Inventory
748,759,748,2021-09-27,INV-2039,2845040.0,BDT,Inventory
749,760,749,2022-04-21,INV-2184,119925.53,USD,Capex-IT
750,761,750,2023-04-04,INV-7937,19060.03,CNY,Inventory
751,762,751,2023-12-17,INV-0557,815777.13,USD,Capex-IT
752,763,752,2023-04-14,INV-4761,438658.39,BDT,Opex-Marketing
753,764,753,2023-08-08,INV-7373,2360164.67,BDT,Inventory
754,765,754,2023-03-26,INV-2990,245092.76,USD,Inventory
755,766,755,2023-08-27,INV-6280,5007578.95,BDT,Inventory
756,767,756,2022-03-18,INV-2669,2217021.92,BDT,Inventory
757,768,757,2021-06-14,INV-2844,643842.0,BDT,Inventory
758,769,758,2023-09-03,INV-2302,657885.98,USD,Capex-IT
759,770,759,2022-04-27,INV-9222,387001.23,USD,Capex-IT
760,771,760,2023-12-11,INV-1337,3679634.78,BDT,Inventory
761,772,761,2023-07-07,INV-0271,3271338.99,BDT,Inventory
762,773,762,2023-10-25,INV-9986,397271.98,BDT,Inventory
763,774,763,2023-03-24,INV-6929,32235.04,BDT,Opex-Marketing
764,775,764,2022-02-20,INV-2865,4991102.41,BDT,Inventory
765,776,765,2022-06-27,INV-3942,2996445.54,BDT,Opex-Logistics
766,777,766,2020-09-28,INV-3855,1047546.0,BDT,Inventory
767,778,767,2022-10-12,INV-3693,17704.65,CNY,Inventory
768,779,768,2023-08-19,INV-0542,316921.14,CNY,Capex-IT
769,780,769,2023-08-03,INV-2736,1130167.76,BDT,Inventory
770,781,770,2024-01-03,INV-6170,7382855.77,BDT,Inventory
771,782,771,2021-07-30,INV-3195,2630308.0,BDT,Opex-Facility
772,783,772,2023-08-21,INV-9109,23816.48,USD,Inventory
773,784,773,2021-09-20,INV-5304,3252446.0,BDT,Inventory
774,785,774,2022-08-14,INV-4258,3387393.86,BDT,Inventory
775,786,775,2023-05-26,INV-7920,1324951.8,BDT,Opex-Marketing
776,787,776,2023-11-05,INV-0349,2559532.25,BDT,Inventory
777,789,777,2023-02-02,INV-2490,3887044.43,BDT,Opex-Marketing
778,790,778,2021-11-28,INV-2098,557049.39,USD,Inventory
779,791,779,2021-08-25,INV-2840,6527474.0,BDT,Inventory
780,792,780,2021-11-01,INV-2448,3918042.0,BDT,Inventory
781,793,781,2023-09-26,INV-6417,3128724.12,BDT,Inventory
782,794,782,2022-05-13,INV-6885,672703.23,USD,Inventory
783,796,783,2023-01-12,INV-0681,1749029.77,BDT,Inventory
784,797,784,2022-11-18,INV-5732,73244.46,USD,Inventory
785,798,785,2023-08-23,INV-8770,244017.15,USD,Inventory
786,799,786,2021-09-08,INV-4202,1008785.0,BDT,Inventory
